163806 中银稳健增利 日线 前复权
      日期	    开盘	    最高	    最低	    收盘	    成交量	    成交额
2010/02/03	0.3738	0.3738	0.3738	0.3738	0	0.00
2010/02/04	0.3748	0.3748	0.3748	0.3748	0	0.00
2010/02/05	0.3758	0.3758	0.3758	0.3758	0	0.00
2010/02/08	0.3778	0.3778	0.3778	0.3778	0	0.00
2010/02/09	0.3788	0.3788	0.3788	0.3788	0	0.00
2010/02/10	0.3798	0.3798	0.3798	0.3798	0	0.00
2010/02/11	0.3798	0.3798	0.3798	0.3798	0	0.00
2010/02/12	0.3808	0.3808	0.3808	0.3808	0	0.00
2010/02/22	0.3798	0.3798	0.3798	0.3798	0	0.00
2010/02/23	0.3798	0.3798	0.3798	0.3798	0	0.00
2010/02/24	0.3818	0.3818	0.3818	0.3818	0	0.00
2010/02/25	0.3838	0.3838	0.3838	0.3838	0	0.00
2010/02/26	0.3858	0.3858	0.3858	0.3858	0	0.00
2010/03/01	0.3878	0.3878	0.3878	0.3878	0	0.00
2010/03/02	0.3898	0.3898	0.3898	0.3898	0	0.00
2010/03/03	0.3908	0.3908	0.3908	0.3908	0	0.00
2010/03/04	0.3898	0.3898	0.3898	0.3898	0	0.00
2010/03/05	0.3898	0.3898	0.3898	0.3898	0	0.00
2010/03/08	0.3918	0.3918	0.3918	0.3918	0	0.00
2010/03/09	0.3908	0.3908	0.3908	0.3908	0	0.00
2010/03/10	0.3908	0.3908	0.3908	0.3908	0	0.00
2010/03/11	0.3918	0.3918	0.3918	0.3918	0	0.00
2010/03/12	0.3918	0.3918	0.3918	0.3918	0	0.00
2010/03/15	0.3918	0.3918	0.3918	0.3918	0	0.00
2010/03/16	0.3928	0.3928	0.3928	0.3928	0	0.00
2010/03/17	0.3948	0.3948	0.3948	0.3948	0	0.00
2010/03/18	0.3958	0.3958	0.3958	0.3958	0	0.00
2010/03/19	0.3968	0.3968	0.3968	0.3968	0	0.00
2010/03/22	0.3978	0.3978	0.3978	0.3978	0	0.00
2010/03/23	0.4008	0.4008	0.4008	0.4008	0	0.00
2010/03/24	0.4028	0.4028	0.4028	0.4028	0	0.00
2010/03/25	0.4028	0.4028	0.4028	0.4028	0	0.00
2010/03/26	0.4048	0.4048	0.4048	0.4048	0	0.00
2010/03/29	0.4038	0.4038	0.4038	0.4038	0	0.00
2010/03/30	0.4048	0.4048	0.4048	0.4048	0	0.00
2010/03/31	0.4078	0.4078	0.4078	0.4078	0	0.00
2010/04/01	0.4088	0.4088	0.4088	0.4088	0	0.00
2010/04/02	0.4108	0.4108	0.4108	0.4108	0	0.00
2010/04/06	0.4118	0.4118	0.4118	0.4118	0	0.00
2010/04/07	0.4128	0.4128	0.4128	0.4128	0	0.00
2010/04/08	0.4108	0.4108	0.4108	0.4108	0	0.00
2010/04/09	0.4158	0.4158	0.4158	0.4158	0	0.00
2010/04/12	0.4168	0.4168	0.4168	0.4168	0	0.00
2010/04/13	0.4178	0.4178	0.4178	0.4178	0	0.00
2010/04/14	0.4168	0.4168	0.4168	0.4168	0	0.00
2010/04/15	0.4148	0.4148	0.4148	0.4148	0	0.00
2010/04/16	0.4168	0.4168	0.4168	0.4168	0	0.00
2010/04/19	0.4168	0.4168	0.4168	0.4168	0	0.00
2010/04/20	0.4168	0.4168	0.4168	0.4168	0	0.00
2010/04/21	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/04/22	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/04/23	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/04/26	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/04/27	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/04/28	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/04/29	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/04/30	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/05/04	0.4218	0.4218	0.4218	0.4218	0	0.00
2010/05/05	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/05/06	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/05/07	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/05/10	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/05/11	0.4208	0.4208	0.4208	0.4208	0	0.00
2010/05/12	0.4188	0.4188	0.4188	0.4188	0	0.00
2010/05/13	0.4198	0.4198	0.4198	0.4198	0	0.00
2010/05/14	0.4218	0.4218	0.4218	0.4218	0	0.00
2010/05/17	0.4198	0.4198	0.4198	0.4198	0	0.00
2010/05/18	0.4208	0.4208	0.4208	0.4208	0	0.00
2010/05/19	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/05/20	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/05/21	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/05/24	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/05/25	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/05/26	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/05/27	0.4268	0.4268	0.4268	0.4268	0	0.00
2010/05/28	0.4268	0.4268	0.4268	0.4268	0	0.00
2010/05/31	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/06/01	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/06/02	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/06/03	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/06/04	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/06/07	0.4278	0.4278	0.4278	0.4278	0	0.00
2010/06/08	0.4278	0.4278	0.4278	0.4278	0	0.00
2010/06/09	0.4278	0.4278	0.4278	0.4278	0	0.00
2010/06/10	0.4298	0.4298	0.4298	0.4298	0	0.00
2010/06/11	0.4308	0.4308	0.4308	0.4308	0	0.00
2010/06/17	0.4278	0.4278	0.4278	0.4278	0	0.00
2010/06/18	0.4248	0.4248	0.4248	0.4248	0	0.00
2010/06/21	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/06/22	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/06/23	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/06/24	0.4268	0.4268	0.4268	0.4268	0	0.00
2010/06/25	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/06/28	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/06/29	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/06/30	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/07/01	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/07/02	0.4228	0.4228	0.4228	0.4228	0	0.00
2010/07/05	0.4238	0.4238	0.4238	0.4238	0	0.00
2010/07/06	0.4258	0.4258	0.4258	0.4258	0	0.00
2010/07/07	0.4268	0.4268	0.4268	0.4268	0	0.00
2010/07/08	0.4278	0.4278	0.4278	0.4278	0	0.00
2010/07/09	0.4288	0.4288	0.4288	0.4288	0	0.00
2010/07/12	0.4288	0.4288	0.4288	0.4288	0	0.00
